latitude,longitude,name,status,type,colour,DNR,EIGANDI,DAGS
64.14846256382668,-21.87976928433278,26309,,Götuljós,blue,308,Gatnamálastofa-rekstur/viðhald  ,1996/02/09
64.14875161004716,-21.8795355100657,26308,,Götuljós,blue,308,Gatnamálastofa-rekstur/viðhald  ,1996/02/09
64.14917895916207,-21.889810557766506,19157,,Götuljós,blue,511,Vegagerðin                      ,1996/02/08
64.10928587011772,-21.834393106763095,15819,,Götuljós,blue,468,Gatnamálastofa-rekstur/viðhald  ,1992/12/31
64.15849535628553,-21.945984861367492,76352,,Götuljós,blue,1227,Faxaflóahafnir sf               ,2013/02/04
64.15793090535423,-21.945038864958587,76353,,Götuljós,blue,1227,Faxaflóahafnir sf               ,2013/02/04
64.15822082529426,-21.94190361461275,76350,,Götuljós,blue,1227,Faxaflóahafnir sf               ,2013/02/04
64.15807143012181,-21.943519300247186,76351,,Götuljós,blue,1227,Faxaflóahafnir sf               ,2013/02/04
64.1581507525001,-21.942661470365977,76347,,Götuljós,blue,1227,Faxaflóahafnir sf               ,2013/02/04
64.140937126546,-21.934391609102263,60355,,Götuljós,blue,13,Gatnamálastofa-rekstur/viðhald  ,2003/02/17
64.14690267945015,-21.964585559530445,14641,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.14710954626204,-21.96354907691126,14643,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.14721616720612,-21.963030709750356,14644,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.14732666553573,-21.962493484025586,14645,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.14748317304205,-21.96358632231679,14629,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.13888491379154,-21.90714908637123,70033,,Götuljós,blue,869,Gatnamálastofa-rekstur/viðhald  ,2008/03/13
64.14860208979127,-21.972000590142578,6610,,Götuljós,blue,182,Gatnamálastofa-rekstur/viðhald  ,1993/12/31
64.22479502237923,-21.80554770900262,64610,,Götuljós,blue,1278,Gatnamálastofa-rekstur/viðhald  ,2005/04/14
64.10093382645162,-21.773286875819228,76566,,Gönguljós,green,1102,Reykjavíkurborg                 ,2013/07/02
64.15799934351664,-21.944298836615246,76348,,Götuljós,blue,1227,Faxaflóahafnir sf               ,2013/02/04
64.14260180180547,-21.912643085969695,8487,,Götuljós,blue,268,Gatnamálastofa-rekstur/viðhald  ,2002/11/05
64.10584946627655,-21.81749810185989,6984,,Götuljós,blue,207,Gatnamálastofa-rekstur/viðhald  ,1992/12/31
64.1421217492866,-21.946922003444232,75894,,Gönguljós,green,106,Vegagerðin                      ,2012/09/05
64.12622269457326,-21.75062475968963,65786,,Götuljós,blue,803,Leikskólar Reykjavíkur          ,2005/11/15
64.14005420017396,-21.907352750090737,8543,,Götuljós,blue,268,Gatnamálastofa-rekstur/viðhald  ,1996/04/11
64.15445775036379,-21.940992381300404,70325,,Götuljós,blue,401,Faxaflóahafnir sf               ,2008/08/30
64.15434961717615,-21.94081999704027,70326,,Götuljós,blue,401,Faxaflóahafnir sf               ,2008/08/30
64.15418167898386,-21.941288320053882,70339,,Götuljós,blue,401,Faxaflóahafnir sf               ,2008/08/30
64.14202470251841,-21.864166644839763,30066,,Götuljós,blue,267,Gatnamálastofa-rekstur/viðhald  ,1997/07/09
64.1429163572175,-21.901662582597144,29433,,Götuljós,blue,496,Gatnamálastofa-rekstur/viðhald  ,1998/06/08
64.1006815061693,-21.773963067566932,76580,,Gönguljós,green,1102,Reykjavíkurborg                 ,2013/07/02
64.10078871563812,-21.773855103444504,76555,,Gönguljós,green,1102,Reykjavíkurborg                 ,2013/07/02
64.10092546383373,-21.773968667571005,76576,,Gönguljós,green,1102,Reykjavíkurborg                 ,2013/07/02
64.10163186621817,-21.771125201153733,76551,,Götuljós,blue,1102,Reykjavíkurborg                 ,2013/07/02
64.10175028605066,-21.7713199652747,76550,,Götuljós,blue,1102,Reykjavíkurborg                 ,2013/07/02
64.10163031814557,-21.772030836773972,76556,,Götuljós,blue,1102,Reykjavíkurborg                 ,2013/07/02
64.10137939883276,-21.7716242571302,76568,,Götuljós,blue,1102,Reykjavíkurborg                 ,2013/07/02
64.13540361027677,-21.910501575838747,76594,,Götuljós,blue,261,Gatnamálastofa-rekstur/viðhald  ,2013/07/23
64.14542643107704,-21.857663277709282,12735,,Götuljós,blue,403,Gatnamálastofa-rekstur/viðhald  ,1998/02/23
64.14764376043398,-21.96095166618715,14648,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.14768484676506,-21.95778083608509,2504,,Götuljós,blue,57,Vegagerðin                      ,1994/05/16
64.14789598926544,-21.964611065632198,14632,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.14786864580601,-21.95794558709918,2505,,Götuljós,blue,57,Vegagerðin                      ,1994/05/16
64.11006989400606,-21.832783014960757,15790,,Götuljós,blue,468,Gatnamálastofa-rekstur/viðhald  ,1992/12/31
64.13815608807839,-21.81451511588497,24616,,Götuljós,blue,670,Gatnamálastofa-rekstur/viðhald  ,1994/03/07
64.13710036119694,-21.8112146274038,24607,,Götuljós,blue,670,Gatnamálastofa-rekstur/viðhald  ,1994/03/07
64.14025040064652,-21.907103544117106,8544,,Götuljós,blue,268,Gatnamálastofa-rekstur/viðhald  ,1996/04/11
64.14988731349824,-21.968429394802218,6585,,Götuljós,blue,182,Vegagerðin                      ,1994/05/16
64.14999662473025,-21.967670789042256,6586,,Götuljós,blue,182,Vegagerðin                      ,1994/05/16
64.1501477398264,-21.966866321780696,6587,,Götuljós,blue,182,Vegagerðin                      ,1994/05/16
64.15031845800523,-21.966107191019383,6588,,Götuljós,blue,182,Vegagerðin                      ,1994/05/16
64.1388722830148,-21.87710667088034,27296,,Götuljós,blue,590,Gatnamálastofa-rekstur/viðhald  ,1994/04/25
64.13904805652385,-21.876396058307883,27295,,Götuljós,blue,590,Gatnamálastofa-rekstur/viðhald  ,1994/04/25
64.13069870081864,-21.900973658602712,14863,,Götuljós,blue,446,Gatnamálastofa-rekstur/viðhald  ,1994/09/28
64.13417066848106,-21.910659448621622,9662,,Götuljós,blue,298,Gatnamálastofa-rekstur/viðhald  ,1994/09/22
64.13280957574015,-21.89537344773378,2985,,Götuljós,blue,69,Gatnamálastofa-rekstur/viðhald  ,1993/12/31
64.14692082803641,-21.927271503179924,15728,,Götuljós,blue,463,Gatnamálastofa-rekstur/viðhald  ,1995/12/13
64.15695753229694,-21.938446203827148,77123,,Upplýst skilti,green,379,HB Grandi hf.                   ,2013/12/20
64.23716927194327,-21.825086489812307,12762,,Götuljós,blue,404,Gatnamálastofa-rekstur/viðhald  ,1998/05/25
64.15732418624918,-21.94754322377927,70583,,Götuljós,blue,693,Faxaflóahafnir sf               ,2008/10/30
64.1248431566729,-21.91118723150516,4953,,Götuljós,blue,0,,1996/02/13
64.13971169871523,-21.788796721996178,68002,,Götuljós,blue,695,Vegagerðin                      ,2007/02/01
64.13425587052222,-21.748314950483007,70654,,Götuljós,blue,1163,Gatnamálastofa-rekstur/viðhald  ,2008/11/04
64.12674172233092,-21.750467758403843,60110,,Götuljós,blue,803,Gatnamálastofa-rekstur/viðhald  ,2003/02/10
64.14811038129416,-21.964323704779517,14633,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.14828932643198,-21.96452387160287,14634,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.14841923141515,-21.966511582865195,14639,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.14852510981895,-21.966020744232935,14638,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.13813930552995,-21.876548294230464,3632,,Götuljós,blue,310,Gatnamálastofa-rekstur/viðhald  ,1996/05/20
64.14590783687636,-21.91109060702178,13192,,Götuljós,blue,408,Gatnamálastofa-rekstur/viðhald  ,1994/03/16
64.14612008010289,-21.91052185823391,13193,,Götuljós,blue,408,Gatnamálastofa-rekstur/viðhald  ,1994/03/16
64.14630155885337,-21.909871316161176,13194,,Götuljós,blue,408,Gatnamálastofa-rekstur/viðhald  ,1994/03/16
64.12484537528869,-21.948641391456785,32108,,Götuljós,blue,24,Gatnamálastofa-rekstur/viðhald  ,1999/04/25
64.14873487714952,-21.742585081228352,76031,,Götuljós,blue,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.14907679966882,-21.742213076909643,76032,,Götuljós,blue,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.1497158415048,-21.74124806285443,76060,,Götuljós,blue,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.15005720654514,-21.74065880223085,76039,,Götuljós,blue,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.1481181811835,-21.7436355351311,76063,,,green,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.14783842388586,-21.744241412707307,76054,,,green,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.14716497312668,-21.74503954665115,76040,,,green,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.14655857647867,-21.74607382244442,76044,,,green,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.13810326311965,-21.88380776891489,77080,,Götuljós,blue,82,Fjölbrautaskólinn við Ármúla    ,2013/12/30
64.1379912875976,-21.884752457716193,77076,,Götuljós,blue,82,Fjölbrautaskólinn við Ármúla    ,2013/12/30
64.13787466702344,-21.885161081735347,77086,,Götuljós,blue,82,Fjölbrautaskólinn við Ármúla    ,2013/12/30
64.13780551277718,-21.88534176602275,77082,,Götuljós,blue,82,Fjölbrautaskólinn við Ármúla    ,2013/12/30
64.14547207203492,-21.90661329636083,76603,,Niðurgrafið,green,408,Gatnamálastofa-rekstur/viðhald  ,2013/08/28
64.14546297698166,-21.90659845938012,76605,,Niðurgrafið,green,408,Gatnamálastofa-rekstur/viðhald  ,2013/08/28
64.09485034444019,-21.8388056940101,76638,,Götuljós,blue,515,Menntasvið Reykjavíkur          ,2013/08/29
64.09473707087488,-21.838917768323135,76642,,Götuljós,blue,515,Menntasvið Reykjavíkur          ,2013/08/29
64.09501783850764,-21.838518845191356,76633,,Götuljós,blue,515,Menntasvið Reykjavíkur          ,2013/08/29
64.13827071006456,-21.960018329238256,76937,,Götuljós,blue,27,Gatnamálastofa-rekstur/viðhald  ,2013/11/13
64.13759971787378,-21.814423788093553,24573,,Götuljós,blue,670,Gatnamálastofa-rekstur/viðhald  ,1994/03/07
64.1371572355049,-21.813392344868323,24575,,Götuljós,blue,670,Gatnamálastofa-rekstur/viðhald  ,1994/03/07
64.13693212227079,-21.812864369566583,24576,,Götuljós,blue,670,Gatnamálastofa-rekstur/viðhald  ,1994/03/07
64.14022959575999,-21.884597183818908,12413,,Götuljós,blue,385,Gatnamálastofa-rekstur/viðhald  ,1996/05/15
64.14058494913321,-21.88771037332855,24430,,Götuljós,blue,660,Gatnamálastofa-rekstur/viðhald  ,1996/02/14
64.12255349360396,-21.886413064156667,76378,,Götuljós,blue,473,Landspítali                     ,2013/02/14
64.1224677197049,-21.886551583450956,76379,,Götuljós,blue,473,Landspítali                     ,2013/02/14
64.12210013900224,-21.887402529909686,76377,,Götuljós,blue,473,Landspítali                     ,2013/02/14
64.12218848207529,-21.88767322108725,76376,,Götuljós,blue,473,Landspítali                     ,2013/02/14
64.14599050577326,-21.74726199908448,76064,,,green,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.12157743263774,-21.786654216172614,35546,,Götuljós,blue,61,IcePharma hf                    ,2001/10/31
64.13914979826833,-21.874736271339984,3593,,Götuljós,blue,590,Gatnamálastofa-rekstur/viðhald  ,1994/04/22
64.13892535771377,-21.878166814419906,3635,,Götuljós,blue,310,Gatnamálastofa-rekstur/viðhald  ,1994/04/22
64.22697955627574,-21.802988905106567,61624,,Götuljós,blue,1278,Gatnamálastofa-rekstur/viðhald  ,2003/09/22
64.12351886152932,-21.790231439367247,31878,,Upplýst skilti,green,588,Strætó bs                       ,1999/04/07
64.1287354043746,-21.861341389985572,33995,,Götuljós,blue,646,Gatnamálastofa-rekstur/viðhald  ,2000/08/22
64.12276101796607,-21.87779396952575,29165,,Götuljós,blue,407,Gatnamálastofa-rekstur/viðhald  ,1996/10/14
64.1219414405166,-21.908931231188536,28166,,Götuljós,blue,1334,Gatnamálastofa-rekstur/viðhald  ,1996/02/05
64.09697680653156,-21.83402167097887,76938,,Götuljós,blue,537,Gatnamálastofa-rekstur/viðhald  ,2013/11/13
64.14799600131272,-21.9707406329119,76939,,Götuljós,blue,182,Gatnamálastofa-rekstur/viðhald  ,2013/11/13
64.12968656939464,-21.925159820564097,3829,,Götuljós,blue,374,Gatnamálastofa-rekstur/viðhald  ,1996/02/13
64.12973125757625,-21.92573784952073,3828,,Götuljós,blue,374,Gatnamálastofa-rekstur/viðhald  ,1996/02/13
64.12968063128204,-21.923142755639525,3832,,Götuljós,blue,374,Gatnamálastofa-rekstur/viðhald  ,1995/12/05
64.13277095761407,-21.764184806101735,60489,,Götuljós,blue,111,Vegagerðin                      ,2003/01/20
64.13268698205202,-21.764048041188236,60486,,Gönguljós,green,111,Vegagerðin                      ,2003/01/20
64.13265717777502,-21.76399659205285,60484,,Gönguljós,green,111,Vegagerðin                      ,2003/01/20
64.14884144310231,-21.97353199782342,6612,,Götuljós,blue,182,Gatnamálastofa-rekstur/viðhald  ,1993/12/31
64.14176620690085,-21.880149141589637,76468,,Götuljós,blue,440,Gatnamálastofa-rekstur/viðhald  ,2013/02/21
64.14142868665067,-21.88015863151358,76466,,Götuljós,blue,440,Gatnamálastofa-rekstur/viðhald  ,2013/02/21
64.14126804715048,-21.879771303688308,76459,,Götuljós,blue,440,Gatnamálastofa-rekstur/viðhald  ,2013/02/21
64.14126522465385,-21.879459338821444,76457,,Götuljós,blue,440,Gatnamálastofa-rekstur/viðhald  ,2013/02/21
64.14578582201996,-21.926547811106303,15749,,Götuljós,blue,43,Gatnamálastofa-rekstur/viðhald  ,1995/12/13
64.14881797815983,-21.971837012715017,6577,,Götuljós,blue,182,Gatnamálastofa-rekstur/viðhald  ,1993/12/31
64.12297708019142,-21.814044453053082,71900,,Götuljós,blue,629,Gatnamálastofa-rekstur/viðhald  ,2009/02/06
64.14436472657569,-21.793062435650853,27347,,Götuljós,blue,160,Gatnamálastofa-rekstur/viðhald  ,1996/02/19
64.14866578705629,-21.7890835462669,28795,,Götuljós,blue,433,Gatnamálastofa-rekstur/viðhald  ,1996/07/26
64.13986910988456,-21.880718645629255,3639,,Götuljós,blue,310,Gatnamálastofa-rekstur/viðhald  ,1994/04/22
64.14197699418001,-21.881756819488487,33934,,Götuljós,blue,894,Gatnamálastofa-rekstur/viðhald  ,2000/07/25
64.15023932275982,-21.965368470745908,2503,,Götuljós,blue,57,"Grandavegur 47,Húsfélag         ",1994/05/16
64.15025806794395,-21.964843528651475,2502,,Götuljós,blue,57,"Grandavegur 47,Húsfélag         ",2002/05/16
64.14652252934492,-21.934650343378124,25427,,Götuljós,blue,712,Gatnamálastofa-rekstur/viðhald  ,1998/08/14
64.13423492958923,-21.80791168140828,23201,,Götuljós,blue,628,Gatnamálastofa-rekstur/viðhald  ,1994/06/22
64.13403377327253,-21.80091992416738,23183,,Götuljós,blue,628,Gatnamálastofa-rekstur/viðhald  ,1994/06/22
64.13364925196521,-21.806271535854503,23223,,Götuljós,blue,628,Gatnamálastofa-rekstur/viðhald  ,1994/06/22
64.14573574541585,-21.74792888810865,76056,,,green,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.14916318495808,-21.9732270397031,6581,,Götuljós,blue,182,Gatnamálastofa-rekstur/viðhald  ,1993/12/31
64.09490590364786,-21.838390595479453,76647,,Götuljós,blue,515,Menntasvið Reykjavíkur          ,2013/08/29
64.09464615162892,-21.838060174482745,76644,,Götuljós,blue,515,Menntasvið Reykjavíkur          ,2013/08/29
64.09450302051535,-21.837925214916908,76645,,Götuljós,blue,515,Menntasvið Reykjavíkur          ,2013/08/29
64.09446386288258,-21.838568494707253,76637,,Götuljós,blue,515,Menntasvið Reykjavíkur          ,2013/08/29
64.09436513775464,-21.83866675060222,76636,,Götuljós,blue,515,Menntasvið Reykjavíkur          ,2013/08/29
64.09442460888702,-21.83896760915468,76634,,Götuljós,blue,515,Menntasvið Reykjavíkur          ,2013/08/29
64.13340017603224,-21.74343935922077,76949,,Götuljós,blue,1163,Gatnamálastofa-rekstur/viðhald  ,2013/11/14
64.14043692121645,-21.886633496338,76954,,,green,440,Gatnamálastofa-rekstur/viðhald  ,2013/11/25
64.15193719051194,-21.784312607598142,38376,,Götuljós,blue,433,Gatnamálastofa-rekstur/viðhald  ,2002/11/14
64.14679868372629,-21.8039696976763,27646,,Götuljós,blue,549,Gatnamálastofa-rekstur/viðhald  ,1995/11/01
64.12702851867168,-21.865447432865842,35020,,Götuljós,blue,241,Vegagerðin                      ,2000/09/25
64.15000164734482,-21.939421870775202,5008,,Götuljós,blue,129,Faxaflóahafnir sf               ,1994/05/09
64.1507805467469,-21.94160627831752,5003,,Götuljós,blue,129,Faxaflóahafnir sf               ,1996/05/06
64.1507369441573,-21.943059488610007,1338,,Götuljós,blue,33,Faxaflóahafnir sf               ,1994/03/16
64.14784680512837,-21.881478224254682,26312,,Götuljós,blue,308,Gatnamálastofa-rekstur/viðhald  ,1996/02/09
64.13903399389422,-21.958398943578295,68365,,Götuljós,blue,27,Gatnamálastofa-rekstur/viðhald  ,2007/03/20
64.14481288575382,-21.879499594107163,76512,,Götuljós,blue,894,Gatnamálastofa-rekstur/viðhald  ,2013/05/22
64.14481713126143,-21.87828052840995,76516,,Götuljós,blue,894,Gatnamálastofa-rekstur/viðhald  ,2013/05/22
64.14179491913318,-21.93563396448034,76993,,Götuljós,blue,14,Gatnamálastofa-rekstur/viðhald  ,2013/11/27
64.14151481110767,-21.935455626747114,77008,,Götuljós,blue,14,Gatnamálastofa-rekstur/viðhald  ,2013/11/27
64.14135156028705,-21.93528931860557,77002,,Götuljós,blue,14,Gatnamálastofa-rekstur/viðhald  ,2013/11/27
64.14111105300984,-21.934945158686595,76996,,Götuljós,blue,14,Gatnamálastofa-rekstur/viðhald  ,2013/11/27
64.14100014277659,-21.934787199801544,77010,,Götuljós,blue,14,Gatnamálastofa-rekstur/viðhald  ,2013/11/27
64.10467427800073,-21.81167370382119,76856,,Götuljós,blue,522,Gatnamálastofa-rekstur/viðhald  ,2013/11/01
64.10452017643031,-21.811679107230532,76857,,Götuljós,blue,522,Gatnamálastofa-rekstur/viðhald  ,2013/11/01
64.1380038969858,-21.885420526019857,77084,,Götuljós,blue,82,Fjölbrautaskólinn við Ármúla    ,2013/12/30
64.13793134333379,-21.885605899634417,77079,,Götuljós,blue,82,Fjölbrautaskólinn við Ármúla    ,2013/12/30
64.13786161403353,-21.885787783600627,77085,,Götuljós,blue,82,Fjölbrautaskólinn við Ármúla    ,2013/12/30
64.1375536766178,-21.885070765895314,77091,,Polli,green,82,Fjölbrautaskólinn við Ármúla    ,2013/12/30
64.14040946360568,-21.88499284544292,76953,,,green,440,Gatnamálastofa-rekstur/viðhald  ,2013/11/25
64.14031607201069,-21.883329513435804,76952,,Götuljós,blue,440,Gatnamálastofa-rekstur/viðhald  ,2013/11/25
64.14038997246497,-21.882317149303482,76959,,Götuljós,blue,440,Gatnamálastofa-rekstur/viðhald  ,2013/11/25
64.14068477916568,-21.88282064122489,76961,,Götuljós,blue,440,Gatnamálastofa-rekstur/viðhald  ,2013/11/25
64.13272317031712,-21.763995658186694,60478,,Gönguljós,green,111,Vegagerðin                      ,2003/01/20
64.13275521837204,-21.764044804122566,60479,,Gönguljós,green,111,Vegagerðin                      ,2003/01/20
64.13252720574694,-21.763788363127677,60485,,Gönguljós,green,111,Vegagerðin                      ,2003/01/20
64.13244820059819,-21.76364613803199,60487,,Gönguljós,green,111,Vegagerðin                      ,2003/01/20
64.13245708147403,-21.763535198787075,60492,,Gönguljós,green,111,Vegagerðin                      ,2003/01/20
64.14462088705938,-21.878394282663077,76518,,Götuljós,blue,894,Gatnamálastofa-rekstur/viðhald  ,2013/05/22
64.14461161282375,-21.87791698620321,76515,,Götuljós,blue,894,Gatnamálastofa-rekstur/viðhald  ,2013/05/22
64.14489414519475,-21.877908123759813,76514,,Götuljós,blue,894,Gatnamálastofa-rekstur/viðhald  ,2013/05/22
64.14545920935251,-21.877890400835533,76517,,Götuljós,blue,894,Gatnamálastofa-rekstur/viðhald  ,2013/05/22
64.10004165377647,-21.77830591257909,,,Götuljósalykkja,green,0,,2009/02/10
64.10049752813028,-21.776939104385214,71944,,Götuljós,blue,1102,Gatnamálastofa-rekstur/viðhald  ,2009/02/10
64.15764063124143,-21.94925860074124,72248,,Polli,green,693,Faxaflóahafnir sf               ,2009/03/02
64.12579359862151,-21.90725656540355,5000,,Götuljós,blue,127,Gatnamálastofa-rekstur/viðhald  ,1996/02/13
64.150760441564,-21.772737476579756,29607,,Götuljós,blue,728,Gatnamálastofa-rekstur/viðhald  ,1997/02/12
64.10238333940023,-21.776382456438814,64669,,Götuljós,blue,1102,Gatnamálastofa-rekstur/viðhald  ,2005/05/04
64.13248067009265,-21.763586785095974,60491,,Gönguljós,green,111,Vegagerðin                      ,2003/01/20
64.13606549907567,-21.933277534563068,74083,,Götuljós,blue,432,Vegagerðin                      ,2010/02/10
64.1445563925211,-21.805922061671332,24672,,Götuljós,blue,670,Gatnamálastofa-rekstur/viðhald  ,1994/01/12
64.1520011765861,-21.792008150918125,30585,,Götuljós,blue,155,Gatnamálastofa-rekstur/viðhald  ,1998/01/27
64.15171753746029,-21.79099383326058,30583,,Götuljós,blue,155,Gatnamálastofa-rekstur/viðhald  ,1998/01/27
64.12395556912006,-21.929292041419973,74895,,Götuljós,blue,66,Háskólinn í Reykjavík ehf       ,2011/01/27
64.15550659071741,-21.94771625482974,70581,,Götuljós,blue,693,Faxaflóahafnir sf               ,2008/10/30
64.12246781726918,-21.90423545467133,4968,,Götuljós,blue,0,,1996/02/13
64.1226915808415,-21.90707290564836,4966,,Götuljós,blue,0,,1996/02/13
64.15710049451289,-21.951075037294355,72219,,Polli,green,693,Faxaflóahafnir sf               ,2009/03/02
64.15569253294986,-21.955543694589174,72244,,Polli,green,693,Faxaflóahafnir sf               ,2009/03/02
64.14505103442055,-21.79841180744542,38349,,Götuljós,blue,549,Gatnamálastofa-rekstur/viðhald  ,2002/11/14
64.14709953031529,-21.941052911156426,25603,,Götuljós,blue,76,Gatnamálastofa-rekstur/viðhald  ,2002/12/19
64.14741813529976,-21.93926484156182,25590,,Götuljós,blue,76,Gatnamálastofa-rekstur/viðhald  ,2002/12/19
64.14795314829097,-21.95942229480792,14651,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.15110462082147,-21.771917274529176,30491,,Götuljós,blue,728,Gatnamálastofa-rekstur/viðhald  ,1999/07/21
64.12366485708702,-21.929017504709044,74904,,Götuljós,blue,66,Háskólinn í Reykjavík ehf       ,2011/01/27
64.12871873708623,-21.744955471910437,60661,,Götuljós,blue,844,Gatnamálastofa-rekstur/viðhald  ,2002/08/08
64.09228911358424,-21.717398288199806,60792,,GL-loftlínustólpi,green,167,Sylvía Margrét Valgeirsdóttir   ,1994/01/26
64.14296462398613,-21.766388208000883,76744,,Gönguljós,green,733,Gatnamálastofa-rekstur/viðhald  ,2013/09/25
64.13665288617541,-21.951176348251764,77013,,Götuljós,blue,483,Félagsstofnun stúdenta          ,2013/11/28
64.11372074111945,-21.821820223596916,22092,,Götuljós,blue,605,Gatnamálastofa-rekstur/viðhald  ,1992/08/31
64.12432818239482,-21.826722114557253,28991,,Götuljós,blue,622,Brimborg hf                     ,1996/10/08
64.13846912711868,-21.86076576391352,73422,,Götuljós,blue,52,Menntasvið Reykjavíkur          ,2009/11/03
64.12540707165222,-21.911033334341592,4944,,Götuljós,blue,0,,1996/02/13
64.09753460617262,-21.79481257048353,70876,,Götuljós,blue,720,Gatnamálastofa-rekstur/viðhald  ,2008/11/10
64.1259041923866,-21.809113592341667,76655,,Götuljós,blue,55,Reitir II ehf                   ,2013/09/10
64.14784932026173,-21.959919803780167,14650,,Götuljós,blue,443,Gatnamálastofa-rekstur/viðhald  ,1994/05/16
64.1415664659736,-21.86155546565168,8380,,Götuljós,blue,267,Gatnamálastofa-rekstur/viðhald  ,1995/03/08
64.14600090061663,-21.86820507415768,8406,,Götuljós,blue,267,Gatnamálastofa-rekstur/viðhald  ,1994/02/16
64.14381474876183,-21.867650516258692,8399,,Götuljós,blue,267,Gatnamálastofa-rekstur/viðhald  ,1995/01/30
64.14827001141786,-21.89136340506487,19154,,Götuljós,blue,511,Vegagerðin                      ,1996/02/08
64.1482443077504,-21.88033113716112,26310,,Götuljós,blue,308,Gatnamálastofa-rekstur/viðhald  ,1996/02/09
64.12890952092893,-21.823154612009876,10207,,Götuljós,blue,845,Gatnamálastofa-rekstur/viðhald  ,1994/02/04
64.12000511222969,-21.79787560116613,23851,,Götuljós,blue,648,Gatnamálastofa-rekstur/viðhald  ,1998/06/11
64.1421984027171,-21.879848783282032,76460,,Götuljós,blue,440,Gatnamálastofa-rekstur/viðhald  ,2013/02/21
64.11963132654917,-21.79226848820019,2660,,Götuljós,blue,489,Áfengis-/tóbaksverslun ríkisins ,1994/01/27
64.11960721896287,-21.79213646003626,2661,,Götuljós,blue,489,Áfengis-/tóbaksverslun ríkisins ,1994/01/27
64.11925710792633,-21.791543874828058,2666,,Götuljós,blue,489,Áfengis-/tóbaksverslun ríkisins ,1994/01/27
64.14594569068078,-21.9340145985502,30439,,Götuljós,blue,712,Gatnamálastofa-rekstur/viðhald  ,1997/12/01
64.1400882646357,-21.861830848449863,2316,,Götuljós,blue,52,Gatnamálastofa-rekstur/viðhald  ,1995/02/08
64.14218878882839,-21.864543961348406,30065,,Götuljós,blue,267,Gatnamálastofa-rekstur/viðhald  ,1997/07/09
64.15122684596653,-21.73866125863793,76051,,Götuljós,blue,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.15070249937806,-21.73989287299371,76059,,Götuljós,blue,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.14550616576636,-21.74864024200358,76065,,,green,702,Gatnamálastofa-rekstur/viðhald  ,2012/10/22
64.10110129494639,-21.821644608331894,76183,,Götuljós,blue,135,Gatnamálastofa-rekstur/viðhald  ,2012/12/04
64.10110529241804,-21.821887953597265,76180,,Götuljós,blue,135,Gatnamálastofa-rekstur/viðhald  ,2012/12/04
64.10106490020434,-21.822619323684837,76181,,Götuljós,blue,135,Gatnamálastofa-rekstur/viðhald  ,2012/12/04
64.13116078333499,-21.910439580746083,69076,,Götuljós,blue,270,Menntasvið Reykjavíkur          ,2007/10/29
64.11859858222677,-21.793518456210748,2676,,Götuljós,blue,489,Áfengis-/tóbaksverslun ríkisins ,1994/01/27
64.1344602272022,-21.91810546214816,75710,,Götuljós,blue,91,Gatnamálastofa-rekstur/viðhald  ,2012/05/18
64.1361456584421,-21.760538705525498,65839,,Götuljós,blue,787,Vegagerðin                      ,2005/11/28
64.13655147705437,-21.760216027990946,65840,,Götuljós,blue,787,Vegagerðin                      ,2005/11/28
64.15127865523718,-21.946923660359737,75690,,Götuljós,blue,59,Faxaflóahafnir sf               ,2012/05/14
64.15122364496361,-21.946610114693275,75688,,Götuljós,blue,59,Faxaflóahafnir sf               ,2012/05/14
64.14086495318703,-21.875964176794774,75001,,Götuljós,blue,440,Gatnamálastofa-rekstur/viðhald  ,2011/02/02
